experiment,time,CO2_ppm,A_zsat,I_zsat,P_zsat,A_zcc,I_zcc,P_zcc,A_deep_CO3,I_deep_CO3,P_deep_CO3,A_deep_DIC,I_deep_DIC,P_deep_DIC,A_deep_TA,I_deep_TA,P_deep_TA,H_DIC,H_TA,deep temperature,surface temperature,high-deep mixing (Atlantic),high-deep mixing (Indian),high-deep mixing (Pacific),thermohaline circulation:,thermohaline upwelling (Atlantic),thermohaline upwelling (Indian),high-lat PO4 export constant
HIGH PROD,3600.0,231.97739903813655,4921,2980,2181,5148,3300,2791,110.90329743534028,75.67374581987836,64.65449777739259,2191.247177844013,2307.4865908251195,2385.062646118644,2336.154781657484,2383.6967120033296,2434.5306586048623,2097.3291157048734,2317.5802505011798,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,3700.0,231.96373963975105,4922,2981,2182,5149,3301,2791,110.92342304403964,75.68708901277806,64.66116340702692,2191.3139738868813,2307.5427038560974,2385.1133568992555,2336.2523901871027,2383.7762698250563,2434.5933915417368,2097.3886974749785,2317.663208210008,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,3800.0,231.95116833456095,4923,2982,2182,5150,3302,2792,110.94229828013293,75.69546802527772,64.66771200310238,2191.378589548854,2307.5904340761463,2385.1632006970426,2336.345814436069,2383.8382457423395,2434.654994546053,2097.4449551503562,2317.7411149814975,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,3900.0,231.93944651587867,4924,2982,2183,5151,3302,2792,110.96004069743768,75.69812823589659,64.67824373430436,2191.441170954188,2307.627860295679,2385.220961595469,2336.435392851122,2383.879052423254,2434.732946802595,2097.5006627108355,2317.817746609965,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4000.0,231.92828150356374,4925,2982,2184,5152,3302,2793,110.9767596128911,75.70175230231224,64.68952190733668,2191.5019171626955,2307.6675901722488,2385.279706599652,2336.521499867526,2383.9240620589094,2434.8133156953395,2097.5552063423033,2317.8925170062807,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4100.0,231.91798098361318,4925,2983,2184,5152,3303,2794,110.99241234658882,75.70748543180983,64.69645870741492,2191.560202718803,2307.7113341494182,2385.328912567489,2336.6034636242616,2383.977050806332,2434.8751464500206,2097.6049477530655,2317.9605636118977,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4200.0,231.90878154146512,4926,2983,2185,5153,3303,2794,111.0070246738295,75.71479486730166,64.70063451147303,2191.6158590161376,2307.7577307727192,2385.37182567995,2336.6811672367667,2384.0356615073497,2434.9249580509145,2097.6520036833235,2318.0243133633526,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4300.0,231.90034526506273,4927,2984,2185,5153,3304,2794,111.02088299823664,75.72287374012672,64.7058021073534,2191.669762142398,2307.8052664039164,2385.416481139023,2336.7559297773714,2384.096867897028,2434.9786552235328,2097.699492391888,2318.0880007996766,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4400.0,231.89284249444472,4927,2984,2186,5154,3304,2794,111.0337490545791,75.73149929462821,64.71030307552556,2191.7216504119106,2307.8534084737757,2385.4592149241457,2336.8271016732233,2384.1597240781302,2435.0290201465955,2097.7461103385963,2318.1497821650187,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4500.0,231.88594903747295,4928,2985,2186,5155,3305,2795,111.04594951670929,75.74024337757042,64.71514697309472,2191.7722807020286,2307.901499076841,2385.502359725595,2336.8959538368463,2384.2227610953787,2435.0805510808746,2097.792482203791,2318.210755143994,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4600.0,231.87952760923974,4928,2985,2186,5155,3305,2795,111.05759470401837,75.74893731311852,64.720250968865,2191.8219282702953,2307.9492873812283,2385.5457715665975,2336.9629349619563,2384.285408382656,2435.132903982838,2097.8386055432647,2318.2710249066677,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4700.0,231.87350674996893,4929,2986,2187,5156,3306,2796,111.06874929267026,75.75760702861622,64.72546652457287,2191.8707325529867,2307.996865974017,2385.5891674660197,2337.028286800967,2384.347807741481,2435.185483607396,2097.884385807708,2318.3305325783786,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4800.0,231.86728873289252,4929,2987,2187,5156,3307,2796,111.07965510103608,75.77065897433292,64.7331261326986,2191.9194725245648,2308.052760253951,2385.637577549532,2337.093161282589,2384.4268284507425,2435.248212975903,2097.9328959847808,2318.393694949447,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,4900.0,231.86054136303989,4930,2988,2188,5157,3308,2797,111.09051078767364,75.78573492588323,64.74258817833854,2191.9686356062693,2308.1125887724597,2385.689708473851,2337.1583574196497,2384.513559007914,2435.318412597821,2097.9835776335244,2318.4600450861167,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5000.0,231.85340364241162,4930,2989,2189,5157,3308,2797,111.10136465677377,75.79885422714743,64.75211020819103,2192.018117850862,2308.168847281139,2385.7419060210345,2337.223855635087,2384.5929736316552,2435.388777542968,2098.0342055000606,2318.526627058437,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5100.0,231.846148007484,4931,2990,2190,5157,3309,2798,111.11220945878823,75.81112807736433,64.76097542430293,2192.067666337663,2308.22359232642,2385.7926833056704,2337.289400984824,2384.669277491598,2435.4563356182425,2098.0842501015627,2318.592555537154,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5200.0,231.83890037793444,4931,2990,2190,5158,3310,2798,111.12299801067581,75.8224351222641,64.76811912835757,2192.1170980299485,2308.276597644133,2385.8397742419543,2337.3547398466367,2384.7420240158212,2435.5166031556378,2098.1328386717187,2318.65661331163,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5300.0,231.83201144739985,4932,2991,2191,5158,3310,2799,111.13362919176119,75.82991889500055,64.77342194473161,2192.166000088539,2308.322331941384,2385.882893852291,2337.4193066166954,2384.800250354978,2435.569074977435,2098.179058520354,2318.7173525306107,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5400.0,231.82582559753584,4932,2991,2191,5159,3310,2799,111.14397686318026,75.8322451224343,64.77782547607832,2192.2139684448575,2308.358202224608,2385.923967419079,2337.4825034607193,2384.8389027505755,2435.6176595525512,2098.222953351783,2318.7745632051497,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5500.0,231.82044575086172,4933,2991,2191,5159,3311,2799,111.15395722339866,75.83320093632332,64.78221225975896,2192.2608601487104,2308.3913432344407,2385.964806897837,2337.5440538317634,2384.872339771838,2435.6659991704796,2098.2657270045815,2318.8297116338313,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5600.0,231.81595838474502,4933,2991,2192,5160,3310,2800,111.16348569512319,75.83252346880388,64.78591333103981,2192.3065297919497,2308.421080520529,2386.00396034488,2337.6036767304904,2384.8992859044615,2435.7112131024433,2098.3067525276324,2318.881916620993,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5700.0,231.81219078005225,4934,2991,2192,5160,3311,2800,111.17255414668912,75.83498779463254,64.78985338444758,2192.3511086432354,2308.4565206826715,2386.043420089494,2337.661485058995,2384.9379605685485,2435.7572686344342,2098.3476543007782,2318.9334184909458,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5800.0,231.80892994218738,4934,2992,2192,5160,3311,2800,111.18119570243806,75.84276149840215,64.79301430107982,2192.394809756069,2308.5016929890853,2386.0810364818117,2337.717738362268,2384.996385172408,2435.799837659358,2098.3885892090893,2318.9845593426326,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,5900.0,231.80599213676433,4934,2992,2192,5161,3312,2801,111.18946143793445,75.8516359676106,64.79694333949783,2192.4378488393068,2308.5485745850224,2386.1201699738735,2337.7727288985957,2385.058461515972,2435.8456106734548,2098.4300354591537,2319.0361006611242,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6000.0,231.8028193314745,4935,2993,2193,5161,3312,2801,111.19753383271807,75.8581847228852,64.80575757235418,2192.480973524135,2308.591076019115,2386.1693838831657,2337.8274790419086,2385.1118338414176,2435.911600879262,2098.4749101433795,2319.0921895124607,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6100.0,231.79966886028123,4935,2993,2194,5162,3312,2802,111.2054358065449,75.85941937655309,64.81149424128796,2192.5239354536975,2308.623521151138,2386.212033776084,2337.881786077579,2385.1450793261133,2435.9645610393736,2098.515987441823,2319.1434060345973,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6200.0,231.79675899406612,4935,2993,2194,5162,3313,2802,111.21309818966927,75.86648026256485,64.81611214322675,2192.5663387499962,2308.6670026602606,2386.2522355849383,2337.935157362961,2385.2004783846896,2436.01279015115,2098.5570374992108,2319.1944294082195,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6300.0,231.7944626250487,4936,2993,2194,5162,3313,2802,111.2204411678188,75.86865414935741,64.81875273477188,2192.6078392877366,2308.7009687800087,2386.28809679634,2337.9871284031497,2385.237031231322,2436.05254187991,2098.595299816866,2319.2413776667427,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6400.0,231.79243523756466,4936,2994,2194,5163,3313,2802,111.22755234509125,75.87132965364283,64.82318610426597,2192.648866244681,2308.735828926836,2386.3276258226683,2338.038258421774,2385.275496782261,2436.0997604350787,2098.634628038251,2319.2894908815533,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6500.0,231.7906046225146,4936,2994,2195,5163,3313,2803,111.2344716642882,75.87748859157904,64.82669908723346,2192.689540739651,2308.777198718025,2386.365095694578,2338.088729827548,2385.3270736256604,2436.1429653487567,2098.673932118093,2319.3374031646918,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6600.0,231.7891218764697,4937,2994,2195,5163,3314,2803,111.2411388935897,75.88279330268719,64.82944374584994,2192.729683341555,2308.8167828632504,2386.4008362209624,2338.138269435023,2385.3752036043134,2436.182850084512,2098.7122729327334,2319.383796973073,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6700.0,231.78789272013728,4937,2995,2195,5163,3314,2803,111.24763666723462,75.88567601796139,64.83286198637589,2192.769455482736,2308.8517077218935,2386.4379373852657,2338.18717038121,2385.414100915958,2436.2255476418322,2098.750328383012,2319.429631677438,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6800.0,231.78644189254604,4937,2995,2196,5164,3314,2804,111.2540667353581,75.89016700218805,64.84187316493846,2192.8094158523627,2308.8897511762466,2386.486754589758,2338.2361402123943,2385.4592252068987,2436.291685490841,2098.792797002368,2319.4813078424127,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,6900.0,231.78410130764937,4938,2995,2197,5164,3315,2804,111.2606839855014,75.89994149308937,64.85261272811343,2192.8504169956113,2308.937966320317,2386.539172858938,2338.2864207685966,2385.5244599792504,2436.3648887691998,2098.838239906069,2319.5374713608153,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7000.0,231.78058017092204,4938,2996,2197,5164,3316,2805,111.26770807362901,75.91409160628936,64.86092598814702,2192.8927555402083,2308.99481815864,2386.58664050449,2338.3386624322916,2385.6065401562364,2436.428011238829,2098.8836677241443,2319.5945621379274,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7100.0,231.77755881302232,4938,2997,2198,5165,3316,2805,111.27466929031152,75.91542723466135,64.86486571634804,2192.9344346383964,2309.0273018353832,2386.624933568121,2338.3901646613235,2385.6399004406703,2436.4729185484016,2098.9229321627886,2319.643373942992,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7200.0,231.77482401829351,4939,2997,2198,5165,3316,2805,111.28159500860497,75.9172064623232,64.86867209522369,2192.975752480147,2309.060740283349,2386.6629003999014,2338.441261587157,2385.6752093996042,2436.517250747102,2098.9620876180725,2319.6918249309924,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7300.0,231.77290937886437,4939,2997,2198,5165,3316,2806,111.28825949673761,75.92224896408713,64.86982417244475,2193.016095016464,2309.100188886895,2386.695142908349,2338.490986869571,2385.722769699995,2436.550311471389,2098.999650106763,2319.7375632070325,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7400.0,231.7712762400922,4939,2997,2198,5165,3316,2806,111.29480789197767,75.92776848865225,64.87141165195565,2193.0561317380616,2309.1403394154763,2386.728263917046,2338.540224860382,2385.771834425212,2436.585187554848,2099.0376323829205,2319.7835961558567,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7500.0,231.77014656515937,4939,2998,2198,5166,3317,2806,111.30110229870806,75.9304612427138,64.87485625332286,2193.095618893324,2309.1750463556414,2386.76518461594,2338.5885115048013,2385.810191724618,2436.6277644305114,2099.0758574048505,2319.829544577045,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7600.0,231.76952894404772,4940,2998,2199,5166,3317,2806,111.3071258742611,75.93364160579996,64.87654168679389,2193.1344661802127,2309.210505268286,2386.7982777588886,2338.6357313778653,2385.8502227827203,2436.662801334479,2099.112409432677,2319.872937855023,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7700.0,231.7693076324879,4940,2998,2199,5166,3317,2806,111.31288759638645,75.93738499984339,64.878405911387,2193.172758675264,2309.2468789904856,2386.8316735554663,2338.6819816528487,2385.892236071629,2436.6985476728214,2099.1487118449136,2319.9157101032515,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7800.0,231.7693936597382,4940,2998,2199,5166,3317,2806,111.31841361080735,75.94121790511778,64.88042457599951,2193.2105871157405,2309.2832935847127,2386.8653044480798,2338.727393066799,2385.93445704869,2436.7348551843534,2099.1847879344523,2319.957952491859,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,7900.0,231.76968643983915,4941,2999,2199,5167,3318,2806,111.32376175961345,75.94508191078637,64.8826256253598,2193.2480823011656,2309.3196815424167,2386.89925220087,2338.772187648057,2385.97671338949,2436.771864298545,2099.220738180955,2319.9998735124627,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8000.0,231.77015829628186,4941,2999,2199,5167,3318,2807,111.32890686832275,75.95107286704007,64.88504036017522,2193.2852373226187,2309.3600745737767,2386.933572970629,2338.8163169305362,2386.0270694749993,2436.8096945248376,2099.2569656483142,2320.0420184072295,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8100.0,231.77061200090307,4941,2999,2199,5167,3318,2807,111.33391425231046,75.95721747720728,64.88777703703973,2193.3222874085104,2309.400543183572,2386.968525052691,2338.8601154008707,2386.0776025694126,2436.8488275960367,2099.293576238182,2320.084651724673,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8200.0,231.77125560451432,4941,3000,2200,5167,3319,2807,111.3387416112239,75.96056718247628,64.89049950081697,2193.3589901087576,2309.4358023401987,2387.003365509484,2338.903279618964,2386.117769543298,2436.8878201923344,2099.329236725212,2320.1259312536104,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8300.0,231.77199527264742,4941,3000,2200,5168,3319,2807,111.34344447399614,75.96470792253133,64.89327069939394,2193.3954683421425,2309.472525072994,2387.038252857068,2338.946020651261,2386.160900155567,2436.9269648870004,2099.3649136085646,2320.167161164045,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8400.0,231.77260548119636,4942,3000,2200,5168,3319,2807,111.34810937080687,75.97244009547958,64.89638003753672,2193.4320086518333,2309.5160628068006,2387.0738388672075,2338.988758054624,2386.21763641911,2436.9675170824376,2099.4016765909237,2320.209885550112,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8500.0,231.77331774191038,4942,3001,2200,5168,3319,2808,111.3526877099981,75.9755816843494,64.8994076299194,2193.468358977958,2309.5508399175546,2387.1092001972206,2339.0311682108504,2386.2568704284527,2437.007670285245,2099.4373454305482,2320.2511218443465,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8600.0,231.77370930705246,4942,3001,2201,5168,3320,2808,111.35732359815331,75.98651465021075,64.9028611924489,2193.5050378546125,2309.6005110086658,2387.1454913646335,2339.073990162893,2386.325806699835,2437.0496458724165,2099.4752028444827,2320.2954209413006,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8700.0,231.77376762162336,4942,3002,2201,5168,3321,2808,111.36206702947783,75.99723291881865,64.90668995054061,2193.5421301781307,2309.649798033155,2387.1826167355007,2339.1173880433803,2386.3938484146433,2437.0932330172363,2099.5137782353313,2320.340884723752,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8800.0,231.77317120970568,4942,3003,2201,5169,3322,2808,111.36706419195518,76.01358090102899,64.9112788883401,2193.5800835372183,2309.709965885006,2387.221462058456,2339.1620356654003,2386.4834114386927,2437.140121196215,2099.5548201986767,2320.390015269843,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,8900.0,231.77196728008326,4943,3004,2202,5169,3323,2809,111.37236061482345,76.0282987311748,64.91660002105185,2193.6189197932986,2309.767249783539,2387.2619768805976,2339.208029379085,2386.566930060153,2437.19019474825,2099.596823477727,2320.4408375233343,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9000.0,231.7696873986474,4943,3005,2202,5169,3324,2809,111.37815759629024,76.04736495124062,64.92439066033275,2193.6592563727418,2309.8331691358103,2387.3079115175055,2339.256298221688,2386.6672926828237,2437.250839751047,2099.642541838525,2320.4972674375954,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9100.0,231.76639229974518,4943,3006,2203,5169,3325,2810,111.3845093023923,76.06271452788572,64.93384661213082,2193.7010744404083,2309.8924622585178,2387.357565629583,2339.306913774448,2386.7539451240077,2437.3186449900813,2099.689674124397,2320.5563008297345,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9200.0,231.76251436462346,4944,3007,2204,5170,3326,2811,111.39131369505041,76.07632581778738,64.94171511936915,2193.743834442995,2309.9488168715784,2387.4040588383045,2339.359187781626,2386.834372490207,2437.379928423173,2099.735812923803,2320.6145238472222,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9300.0,231.75760509100746,4944,3009,2204,5170,3327,2811,111.39872347977874,76.09495751804285,64.9516403805166,2193.788074672161,2310.0150886238284,2387.455158597479,2339.413892830008,2386.934200620012,2437.450127426897,2099.78536284554,2320.6779492372393,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9400.0,231.75198957328774,4944,3010,2205,5170,3328,2812,111.40667249332056,76.11032562430455,64.96115364812579,2193.8334423403876,2310.0755167721313,2387.505608749479,2339.4705790630346,2387.021981670784,2437.518779384674,2099.8347747289695,2320.7417421400405,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9500.0,231.74607256794246,4945,3010,2206,5171,3329,2812,111.41502443141734,76.12362226315942,64.96911507123124,2193.8794307539997,2310.1322417483916,2387.5529695186597,2339.528532825665,2387.102130828092,2437.5810836706346,2099.882989806536,2320.804242634004,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
HIGH PROD,9600.0,231.739674669874,4945,3011,2207,5171,3329,2813,111.42380756063069,76.13549682495574,64.97908016683955,2193.9262405380114,2310.1865191562724,2387.604733162528,2339.587994464594,2387.177159191022,2437.65198973448,2099.932745912664,2320.8691131473074,2,20,4 Sverdrup,3 Sverdrup,10 Sverdrup,20 Sverdrup,0.2,0.2,3.6
